,Fold,MAP,topK,l1_ratio,alpha,epochs
712,0,0.028988265760849927,292,0.0030401359984314107,0.2864194111686872,-1.0
713,1,0.02915861892048984,292,0.0030401359984314107,0.2864194111686872,-1.0
714,2,0.029242685620700887,292,0.0030401359984314107,0.2864194111686872,-1.0
715,3,0.029186545932045966,292,0.0030401359984314107,0.2864194111686872,-1.0
716,4,0.02873278831886701,292,0.0030401359984314107,0.2864194111686872,-1.0
717,5,0.02931329881296539,292,0.0030401359984314107,0.2864194111686872,-1.0
718,6,0.028628789498666523,292,0.0030401359984314107,0.2864194111686872,-1.0
719,7,0.02843721492428413,292,0.0030401359984314107,0.2864194111686872,-1.0
720,0,0.030697472170686725,286,0.00010746442718964816,0.3781486434470453,-1.0
721,1,0.030749026854576214,286,0.00010746442718964816,0.3781486434470453,-1.0
722,2,0.030925395458081362,286,0.00010746442718964816,0.3781486434470453,-1.0
723,3,0.030940549141909142,286,0.00010746442718964816,0.3781486434470453,-1.0
724,4,0.030502262810340984,286,0.00010746442718964816,0.3781486434470453,-1.0
725,5,0.03094849325098085,286,0.00010746442718964816,0.3781486434470453,-1.0
726,6,0.03037113619372175,286,0.00010746442718964816,0.3781486434470453,-1.0
727,7,0.030274930821626536,286,0.00010746442718964816,0.3781486434470453,-1.0
728,0,0.02973010416287747,85,0.00018132940452441113,0.9048188847805805,-1.0
729,1,0.029883570641580055,85,0.00018132940452441113,0.9048188847805805,-1.0
730,2,0.029908234126984363,85,0.00018132940452441113,0.9048188847805805,-1.0
731,3,0.02968418488932685,85,0.00018132940452441113,0.9048188847805805,-1.0
732,4,0.029284300976509733,85,0.00018132940452441113,0.9048188847805805,-1.0
733,5,0.029525231484633277,85,0.00018132940452441113,0.9048188847805805,-1.0
734,6,0.02931498996847261,85,0.00018132940452441113,0.9048188847805805,-1.0
735,7,0.029119762208842905,85,0.00018132940452441113,0.9048188847805805,-1.0
736,0,0.013932728394387974,847,0.055003723921540966,0.2688001649069981,-1.0
737,1,0.01432938853776946,847,0.055003723921540966,0.2688001649069981,-1.0
738,2,0.01469204252655621,847,0.055003723921540966,0.2688001649069981,-1.0
739,3,0.014867764129780527,847,0.055003723921540966,0.2688001649069981,-1.0
740,4,0.015232623874846715,847,0.055003723921540966,0.2688001649069981,-1.0
741,5,0.015143860079054916,847,0.055003723921540966,0.2688001649069981,-1.0
742,6,0.014961428283296921,847,0.055003723921540966,0.2688001649069981,-1.0
743,7,0.01490575776926345,847,0.055003723921540966,0.2688001649069981,-1.0
744,0,0.03484700698461246,85,0.0013378169199298878,0.21110117729246508,-1.0
745,1,0.034737356676716326,85,0.0013378169199298878,0.21110117729246508,-1.0
746,2,0.03494131177228454,85,0.0013378169199298878,0.21110117729246508,-1.0
747,3,0.034712016620768525,85,0.0013378169199298878,0.21110117729246508,-1.0
748,4,0.034867016318606545,85,0.0013378169199298878,0.21110117729246508,-1.0
749,5,0.034570159395757735,85,0.0013378169199298878,0.21110117729246508,-1.0
750,6,0.03404554904984871,85,0.0013378169199298878,0.21110117729246508,-1.0
751,7,0.0339799610776626,85,0.0013378169199298878,0.21110117729246508,-1.0
752,0,0.02441830520086823,813,0.0017519118436717172,0.6997141400341469,-1.0
753,1,0.024571702505055023,813,0.0017519118436717172,0.6997141400341469,-1.0
754,2,0.025003467664503308,813,0.0017519118436717172,0.6997141400341469,-1.0
755,3,0.024885587836564447,813,0.0017519118436717172,0.6997141400341469,-1.0
756,4,0.02388435341672235,813,0.0017519118436717172,0.6997141400341469,-1.0
757,5,0.02480789158002548,813,0.0017519118436717172,0.6997141400341469,-1.0
758,6,0.02432801654785033,813,0.0017519118436717172,0.6997141400341469,-1.0
759,7,0.024275858267955985,813,0.0017519118436717172,0.6997141400341469,-1.0
760,0,0.02610836001067097,476,8.627651997455836e-05,0.8103674084049471,-1.0
761,1,0.02621139200658659,476,8.627651997455836e-05,0.8103674084049471,-1.0
762,2,0.02656432688568034,476,8.627651997455836e-05,0.8103674084049471,-1.0
763,3,0.02647754007769334,476,8.627651997455836e-05,0.8103674084049471,-1.0
764,4,0.02554792065462372,476,8.627651997455836e-05,0.8103674084049471,-1.0
765,5,0.026257539039631947,476,8.627651997455836e-05,0.8103674084049471,-1.0
766,6,0.02605680210366377,476,8.627651997455836e-05,0.8103674084049471,-1.0
767,7,0.025788519430760933,476,8.627651997455836e-05,0.8103674084049471,-1.0
768,0,0.02644284607782518,705,3.5198733705481825e-05,0.6532804037138198,-1.0
769,1,0.02664065053939208,705,3.5198733705481825e-05,0.6532804037138198,-1.0
770,2,0.02702165220350539,705,3.5198733705481825e-05,0.6532804037138198,-1.0
771,3,0.026997626798708863,705,3.5198733705481825e-05,0.6532804037138198,-1.0
772,4,0.02599988784463157,705,3.5198733705481825e-05,0.6532804037138198,-1.0
773,5,0.02688048646187413,705,3.5198733705481825e-05,0.6532804037138198,-1.0
774,6,0.026554367392000074,705,3.5198733705481825e-05,0.6532804037138198,-1.0
775,7,0.026381062610229423,705,3.5198733705481825e-05,0.6532804037138198,-1.0
776,0,4.636324226660361e-05,428,0.17273642589755125,0.16779783644930593,-1.0
777,1,4.298563437579456e-05,428,0.17273642589755125,0.16779783644930593,-1.0
778,2,2.9575797904664673e-05,428,0.17273642589755125,0.16779783644930593,-1.0
779,3,5.9109658161745494e-05,428,0.17273642589755125,0.16779783644930593,-1.0
780,4,2.8004740837739975e-05,428,0.17273642589755125,0.16779783644930593,-1.0
781,5,5.1871315570924845e-05,428,0.17273642589755125,0.16779783644930593,-1.0
782,6,3.315787637942984e-05,428,0.17273642589755125,0.16779783644930593,-1.0
783,7,5.223727422003285e-05,428,0.17273642589755125,0.16779783644930593,-1.0
784,0,0.0356993782361433,640,0.00017881845790085655,0.13036664977309007,-1.0
785,1,0.03531050225200719,640,0.00017881845790085655,0.13036664977309007,-1.0
786,2,0.03571556187559296,640,0.00017881845790085655,0.13036664977309007,-1.0
787,3,0.03565278233724274,640,0.00017881845790085655,0.13036664977309007,-1.0
788,4,0.035711330268764094,640,0.00017881845790085655,0.13036664977309007,-1.0
789,5,0.03556939320090983,640,0.00017881845790085655,0.13036664977309007,-1.0
790,6,0.03502461629217198,640,0.00017881845790085655,0.13036664977309007,-1.0
791,7,0.034796208873077016,640,0.00017881845790085655,0.13036664977309007,-1.0
792,0,0.018924615300665696,101,0.03147566153558071,0.35051420162996516,-1.0
793,1,0.0191799812030075,101,0.03147566153558071,0.35051420162996516,-1.0
794,2,0.019593405892219005,101,0.03147566153558071,0.35051420162996516,-1.0
795,3,0.01933096317168505,101,0.03147566153558071,0.35051420162996516,-1.0
796,4,0.019031155700448162,101,0.03147566153558071,0.35051420162996516,-1.0
797,5,0.019360821046230322,101,0.03147566153558071,0.35051420162996516,-1.0
798,6,0.019244337077527048,101,0.03147566153558071,0.35051420162996516,-1.0
799,7,0.01922481451073401,101,0.03147566153558071,0.35051420162996516,-1.0
800,0,0.03254120587629025,565,5.272078908851948e-05,0.23585159800241065,-1.0
801,1,0.032201892866223776,565,5.272078908851948e-05,0.23585159800241065,-1.0
802,2,0.03246257353119943,565,5.272078908851948e-05,0.23585159800241065,-1.0
803,3,0.03261862586857842,565,5.272078908851948e-05,0.23585159800241065,-1.0
804,4,0.03214219406213137,565,5.272078908851948e-05,0.23585159800241065,-1.0
805,5,0.03235014196917391,565,5.272078908851948e-05,0.23585159800241065,-1.0
806,6,0.03182902121709842,565,5.272078908851948e-05,0.23585159800241065,-1.0
807,7,0.031799105242352736,565,5.272078908851948e-05,0.23585159800241065,-1.0
808,0,0.028116651963815995,33,0.004995171375106058,0.46741078315973483,-1.0
809,1,0.02781629496446442,33,0.004995171375106058,0.46741078315973483,-1.0
810,2,0.02833340929531606,33,0.004995171375106058,0.46741078315973483,-1.0
811,3,0.028232702151459562,33,0.004995171375106058,0.46741078315973483,-1.0
812,4,0.027774693505143302,33,0.004995171375106058,0.46741078315973483,-1.0
813,5,0.028270475857677037,33,0.004995171375106058,0.46741078315973483,-1.0
814,6,0.027660944222279975,33,0.004995171375106058,0.46741078315973483,-1.0
815,7,0.027773467432950324,33,0.004995171375106058,0.46741078315973483,-1.0
816,0,0.03597308241478442,484,4.420715582257292e-05,0.129993507524507,-1.0
817,1,0.03561258974731548,484,4.420715582257292e-05,0.129993507524507,-1.0
818,2,0.036010685572085234,484,4.420715582257292e-05,0.129993507524507,-1.0
819,3,0.035995258916793345,484,4.420715582257292e-05,0.129993507524507,-1.0
820,4,0.03594013479862852,484,4.420715582257292e-05,0.129993507524507,-1.0
821,5,0.0358772515010011,484,4.420715582257292e-05,0.129993507524507,-1.0
822,6,0.035354693738901835,484,4.420715582257292e-05,0.129993507524507,-1.0
823,7,0.03513131347685985,484,4.420715582257292e-05,0.129993507524507,-1.0
824,0,0.02691896076612475,976,0.0031755180084096176,0.38095815514687426,-1.0
825,1,0.027147299105251172,976,0.0031755180084096176,0.38095815514687426,-1.0
826,2,0.027297622086098504,976,0.0031755180084096176,0.38095815514687426,-1.0
827,3,0.027279941243700447,976,0.0031755180084096176,0.38095815514687426,-1.0
828,4,0.02662924617951842,976,0.0031755180084096176,0.38095815514687426,-1.0
829,5,0.027413131808204826,976,0.0031755180084096176,0.38095815514687426,-1.0
830,6,0.026716934249895092,976,0.0031755180084096176,0.38095815514687426,-1.0
831,7,0.026678286352855442,976,0.0031755180084096176,0.38095815514687426,-1.0
832,0,0.030941656965816838,743,0.16246416384554946,0.023628737480341937,-1.0
833,1,0.03003005702662487,743,0.16246416384554946,0.023628737480341937,-1.0
834,2,0.030778781235567456,743,0.16246416384554946,0.023628737480341937,-1.0
835,3,0.030912291860444148,743,0.16246416384554946,0.023628737480341937,-1.0
836,4,0.030425159783509955,743,0.16246416384554946,0.023628737480341937,-1.0
837,5,0.030561398453088362,743,0.16246416384554946,0.023628737480341937,-1.0
838,6,0.030039959297626505,743,0.16246416384554946,0.023628737480341937,-1.0
839,7,0.030094162409536288,743,0.16246416384554946,0.023628737480341937,-1.0
840,0,0.0274861649205138,967,0.0025144576894157236,0.36592850079564687,-1.0
841,1,0.027718458283389775,967,0.0025144576894157236,0.36592850079564687,-1.0
842,2,0.027749523718369647,967,0.0025144576894157236,0.36592850079564687,-1.0
843,3,0.027809447058537603,967,0.0025144576894157236,0.36592850079564687,-1.0
844,4,0.027151719690390742,967,0.0025144576894157236,0.36592850079564687,-1.0
845,5,0.02789761957707263,967,0.0025144576894157236,0.36592850079564687,-1.0
846,6,0.027240749839632164,967,0.0025144576894157236,0.36592850079564687,-1.0
847,7,0.027027025177887392,967,0.0025144576894157236,0.36592850079564687,-1.0
848,0,4.636324226660361e-05,750,0.24670496734756472,0.5480566839951713,-1.0
849,1,4.298563437579456e-05,750,0.24670496734756472,0.5480566839951713,-1.0
850,2,2.9575797904664673e-05,750,0.24670496734756472,0.5480566839951713,-1.0
851,3,5.9109658161745494e-05,750,0.24670496734756472,0.5480566839951713,-1.0
852,4,2.8004740837739975e-05,750,0.24670496734756472,0.5480566839951713,-1.0
853,5,5.1871315570924845e-05,750,0.24670496734756472,0.5480566839951713,-1.0
854,6,3.315787637942984e-05,750,0.24670496734756472,0.5480566839951713,-1.0
855,7,5.223727422003285e-05,750,0.24670496734756472,0.5480566839951713,-1.0
856,0,0.02783433070197783,937,0.00017121360797946297,0.45344079640097457,-1.0
857,1,0.028159063873451868,937,0.00017121360797946297,0.45344079640097457,-1.0
858,2,0.02833353083448813,937,0.00017121360797946297,0.45344079640097457,-1.0
859,3,0.02833893767515957,937,0.00017121360797946297,0.45344079640097457,-1.0
860,4,0.027431221478056347,937,0.00017121360797946297,0.45344079640097457,-1.0
861,5,0.02818924634563652,937,0.00017121360797946297,0.45344079640097457,-1.0
862,6,0.027770650312926217,937,0.00017121360797946297,0.45344079640097457,-1.0
863,7,0.027719850392264336,937,0.00017121360797946297,0.45344079640097457,-1.0
864,0,0.02355898041034598,619,0.0017862403959268056,0.8568163922082548,-1.0
865,1,0.023610070617364743,619,0.0017862403959268056,0.8568163922082548,-1.0
866,2,0.02410353086487277,619,0.0017862403959268056,0.8568163922082548,-1.0
867,3,0.024011234520617875,619,0.0017862403959268056,0.8568163922082548,-1.0
868,4,0.023005964695308773,619,0.0017862403959268056,0.8568163922082548,-1.0
869,5,0.023976555042742088,619,0.0017862403959268056,0.8568163922082548,-1.0
870,6,0.023506697542237852,619,0.0017862403959268056,0.8568163922082548,-1.0
871,7,0.023669380587484065,619,0.0017862403959268056,0.8568163922082548,-1.0
872,0,0.02582431457431465,576,0.0009762343866664658,0.5737576343858598,-1.0
873,1,0.026095083723802356,576,0.0009762343866664658,0.5737576343858598,-1.0
874,2,0.026328407958384988,576,0.0009762343866664658,0.5737576343858598,-1.0
875,3,0.02625881876432436,576,0.0009762343866664658,0.5737576343858598,-1.0
876,4,0.025299185812649012,576,0.0009762343866664658,0.5737576343858598,-1.0
877,5,0.026199492027186723,576,0.0009762343866664658,0.5737576343858598,-1.0
878,6,0.025731258937765112,576,0.0009762343866664658,0.5737576343858598,-1.0
879,7,0.025675294958341005,576,0.0009762343866664658,0.5737576343858598,-1.0
880,0,0.021781159433470282,454,0.008605945889189824,0.7935150724636105,-1.0
881,1,0.021715028816001385,454,0.008605945889189824,0.7935150724636105,-1.0
882,2,0.0222213600537203,454,0.008605945889189824,0.7935150724636105,-1.0
883,3,0.02213197522083006,454,0.008605945889189824,0.7935150724636105,-1.0
884,4,0.02128916912574895,454,0.008605945889189824,0.7935150724636105,-1.0
885,5,0.022006810284709875,454,0.008605945889189824,0.7935150724636105,-1.0
886,6,0.021494587676158316,454,0.008605945889189824,0.7935150724636105,-1.0
887,7,0.021502044943136907,454,0.008605945889189824,0.7935150724636105,-1.0
888,0,0.021269098548510248,182,0.008396607625184387,0.8918672001638579,-1.0
889,1,0.02120183838218738,182,0.008396607625184387,0.8918672001638579,-1.0
890,2,0.021761516596173917,182,0.008396607625184387,0.8918672001638579,-1.0
891,3,0.0215763398746451,182,0.008396607625184387,0.8918672001638579,-1.0
892,4,0.0207577118182962,182,0.008396607625184387,0.8918672001638579,-1.0
893,5,0.021552263111159563,182,0.008396607625184387,0.8918672001638579,-1.0
894,6,0.021057143312087405,182,0.008396607625184387,0.8918672001638579,-1.0
895,7,0.021129565012467308,182,0.008396607625184387,0.8918672001638579,-1.0
896,0,0.033392497150375636,627,0.001363051356478121,0.1642205267352818,-1.0
897,1,0.03325645408811926,627,0.001363051356478121,0.1642205267352818,-1.0
898,2,0.03346014806509671,627,0.001363051356478121,0.1642205267352818,-1.0
899,3,0.03353364580863669,627,0.001363051356478121,0.1642205267352818,-1.0
900,4,0.03333185182153996,627,0.001363051356478121,0.1642205267352818,-1.0
901,5,0.033300915652007115,627,0.001363051356478121,0.1642205267352818,-1.0
902,6,0.032573299151832144,627,0.001363051356478121,0.1642205267352818,-1.0
903,7,0.03260330763850912,627,0.001363051356478121,0.1642205267352818,-1.0
904,0,0.044840796166952086,234,1.4518680074627869e-05,0.023431161871602043,-1.0
905,1,0.04408108132650503,234,1.4518680074627869e-05,0.023431161871602043,-1.0
906,2,0.04444122745448413,234,1.4518680074627869e-05,0.023431161871602043,-1.0
907,3,0.0439954549737685,234,1.4518680074627869e-05,0.023431161871602043,-1.0
908,4,0.044539890178676184,234,1.4518680074627869e-05,0.023431161871602043,-1.0
909,5,0.044012569226045455,234,1.4518680074627869e-05,0.023431161871602043,-1.0
910,6,0.04411381727303243,234,1.4518680074627869e-05,0.023431161871602043,-1.0
911,7,0.04396682858967382,234,1.4518680074627869e-05,0.023431161871602043,-1.0
912,0,0.024812970642802606,196,0.002167473705243545,0.6697835833200302,-1.0
913,1,0.02518863205719625,196,0.002167473705243545,0.6697835833200302,-1.0
914,2,0.025434240471328966,196,0.002167473705243545,0.6697835833200302,-1.0
915,3,0.025425348647054938,196,0.002167473705243545,0.6697835833200302,-1.0
916,4,0.024506940750137554,196,0.002167473705243545,0.6697835833200302,-1.0
917,5,0.02545408579264487,196,0.002167473705243545,0.6697835833200302,-1.0
918,6,0.024969886461001418,196,0.002167473705243545,0.6697835833200302,-1.0
919,7,0.024912922672261834,196,0.002167473705243545,0.6697835833200302,-1.0
920,0,0.025918518922720655,637,0.0004066931717122097,0.645101976177901,-1.0
921,1,0.026252500968605194,637,0.0004066931717122097,0.645101976177901,-1.0
922,2,0.026444880466224358,637,0.0004066931717122097,0.645101976177901,-1.0
923,3,0.026452877174104723,637,0.0004066931717122097,0.645101976177901,-1.0
924,4,0.025469176976624736,637,0.0004066931717122097,0.645101976177901,-1.0
925,5,0.026319882189033122,637,0.0004066931717122097,0.645101976177901,-1.0
926,6,0.025991892887851628,637,0.0004066931717122097,0.645101976177901,-1.0
927,7,0.0258269476372926,637,0.0004066931717122097,0.645101976177901,-1.0
928,0,0.024564022578728497,811,1.3458176295566111e-05,0.9830338993055142,-1.0
929,1,0.024691007409829,811,1.3458176295566111e-05,0.9830338993055142,-1.0
930,2,0.025093653528282214,811,1.3458176295566111e-05,0.9830338993055142,-1.0
931,3,0.02509454429671786,811,1.3458176295566111e-05,0.9830338993055142,-1.0
932,4,0.02407808665972517,811,1.3458176295566111e-05,0.9830338993055142,-1.0
933,5,0.024889673236428253,811,1.3458176295566111e-05,0.9830338993055142,-1.0
934,6,0.024683176604930746,811,1.3458176295566111e-05,0.9830338993055142,-1.0
935,7,0.024694151766709305,811,1.3458176295566111e-05,0.9830338993055142,-1.0
936,0,4.636324226660361e-05,761,0.12234495489822449,0.22728974557698833,-1.0
937,1,4.298563437579456e-05,761,0.12234495489822449,0.22728974557698833,-1.0
938,2,2.9575797904664673e-05,761,0.12234495489822449,0.22728974557698833,-1.0
939,3,5.9109658161745494e-05,761,0.12234495489822449,0.22728974557698833,-1.0
940,4,2.8004740837739975e-05,761,0.12234495489822449,0.22728974557698833,-1.0
941,5,5.1871315570924845e-05,761,0.12234495489822449,0.22728974557698833,-1.0
942,6,3.315787637942984e-05,761,0.12234495489822449,0.22728974557698833,-1.0
943,7,5.223727422003285e-05,761,0.12234495489822449,0.22728974557698833,-1.0
944,0,0.03456939215080005,39,0.00012216171757465944,0.389309252114191,-1.0
945,1,0.03427508233143289,39,0.00012216171757465944,0.389309252114191,-1.0
946,2,0.034713509382824616,39,0.00012216171757465944,0.389309252114191,-1.0
947,3,0.03478309107378477,39,0.00012216171757465944,0.389309252114191,-1.0
948,4,0.03468097102299372,39,0.00012216171757465944,0.389309252114191,-1.0
949,5,0.03441906849464305,39,0.00012216171757465944,0.389309252114191,-1.0
950,6,0.034191688617742376,39,0.00012216171757465944,0.389309252114191,-1.0
951,7,0.03368458462567687,39,0.00012216171757465944,0.389309252114191,-1.0
952,0,0.03217188769447204,76,3.0638915308778e-05,0.5491296839337027,-1.0
953,1,0.03231809899144022,76,3.0638915308778e-05,0.5491296839337027,-1.0
954,2,0.03233529543134273,76,3.0638915308778e-05,0.5491296839337027,-1.0
955,3,0.03220086493042305,76,3.0638915308778e-05,0.5491296839337027,-1.0
956,4,0.032142311522145674,76,3.0638915308778e-05,0.5491296839337027,-1.0
957,5,0.032255400047499924,76,3.0638915308778e-05,0.5491296839337027,-1.0
958,6,0.03176886238078592,76,3.0638915308778e-05,0.5491296839337027,-1.0
959,7,0.03148070607553397,76,3.0638915308778e-05,0.5491296839337027,-1.0
960,0,4.636324226660361e-05,126,0.0686573616367604,0.6770441861695905,-1.0
961,1,4.298563437579456e-05,126,0.0686573616367604,0.6770441861695905,-1.0
962,2,2.9575797904664673e-05,126,0.0686573616367604,0.6770441861695905,-1.0
963,3,5.9109658161745494e-05,126,0.0686573616367604,0.6770441861695905,-1.0
964,4,2.8004740837739975e-05,126,0.0686573616367604,0.6770441861695905,-1.0
965,5,5.1871315570924845e-05,126,0.0686573616367604,0.6770441861695905,-1.0
966,6,3.315787637942984e-05,126,0.0686573616367604,0.6770441861695905,-1.0
967,7,5.223727422003285e-05,126,0.0686573616367604,0.6770441861695905,-1.0
968,0,0.039249673354190634,977,0.0002189300873778171,0.0657220260873948,-1.0
969,1,0.038596336099912136,977,0.0002189300873778171,0.0657220260873948,-1.0
970,2,0.03911779272709656,977,0.0002189300873778171,0.0657220260873948,-1.0
971,3,0.0389896416564844,977,0.0002189300873778171,0.0657220260873948,-1.0
972,4,0.039124252234392996,977,0.0002189300873778171,0.0657220260873948,-1.0
973,5,0.038809523809524286,977,0.0002189300873778171,0.0657220260873948,-1.0
974,6,0.038254715121296336,977,0.0002189300873778171,0.0657220260873948,-1.0
975,7,0.03806479961077706,977,0.0002189300873778171,0.0657220260873948,-1.0
976,0,0.023937866813391946,257,0.055462517775762964,0.12237742024919697,-1.0
977,1,0.02382479069049428,257,0.055462517775762964,0.12237742024919697,-1.0
978,2,0.0243362973698923,257,0.055462517775762964,0.12237742024919697,-1.0
979,3,0.024161073723501934,257,0.055462517775762964,0.12237742024919697,-1.0
980,4,0.023429768005104573,257,0.055462517775762964,0.12237742024919697,-1.0
981,5,0.02410402475422017,257,0.055462517775762964,0.12237742024919697,-1.0
982,6,0.02359999909011086,257,0.055462517775762964,0.12237742024919697,-1.0
983,7,0.023671638387155646,257,0.055462517775762964,0.12237742024919697,-1.0
984,0,0.017636323468781433,544,0.06760940473799003,0.17889530331005157,-1.0
985,1,0.018079369619701417,544,0.06760940473799003,0.17889530331005157,-1.0
986,2,0.018825422652470836,544,0.06760940473799003,0.17889530331005157,-1.0
987,3,0.018647624822940717,544,0.06760940473799003,0.17889530331005157,-1.0
988,4,0.017926974730182996,544,0.06760940473799003,0.17889530331005157,-1.0
989,5,0.01852632291520119,544,0.06760940473799003,0.17889530331005157,-1.0
990,6,0.018269368127493586,544,0.06760940473799003,0.17889530331005157,-1.0
991,7,0.018428833698230215,544,0.06760940473799003,0.17889530331005157,-1.0
992,0,0.026681062576545886,933,0.0015807877119669213,0.4439784078851475,-1.0
993,1,0.02699975709200554,933,0.0015807877119669213,0.4439784078851475,-1.0
994,2,0.02704110606723561,933,0.0015807877119669213,0.4439784078851475,-1.0
995,3,0.027084784762877522,933,0.0015807877119669213,0.4439784078851475,-1.0
996,4,0.026390355244551845,933,0.0015807877119669213,0.4439784078851475,-1.0
997,5,0.027117530356594567,933,0.0015807877119669213,0.4439784078851475,-1.0
998,6,0.026564588479893875,933,0.0015807877119669213,0.4439784078851475,-1.0
999,7,0.026411919205741166,933,0.0015807877119669213,0.4439784078851475,-1.0
1000,0,4.636324226660361e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1001,1,4.298563437579456e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1002,2,2.9575797904664673e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1003,3,5.9109658161745494e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1004,4,2.8004740837739975e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1005,5,5.1871315570924845e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1006,6,3.315787637942984e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1007,7,5.223727422003285e-05,711,0.1303034469288942,0.22895691360605863,-1.0
1008,0,0.01305998914717392,103,0.022827789225845125,0.6823846908824371,-1.0
1009,1,0.013716144225297463,103,0.022827789225845125,0.6823846908824371,-1.0
1010,2,0.013751591403534234,103,0.022827789225845125,0.6823846908824371,-1.0
1011,3,0.013970879459916135,103,0.022827789225845125,0.6823846908824371,-1.0
1012,4,0.013949744543413934,103,0.022827789225845125,0.6823846908824371,-1.0
1013,5,0.013744234629586695,103,0.022827789225845125,0.6823846908824371,-1.0
1014,6,0.01373964811554369,103,0.022827789225845125,0.6823846908824371,-1.0
1015,7,0.013502444049139384,103,0.022827789225845125,0.6823846908824371,-1.0
1016,0,0.03332727030206057,503,0.00039352499451577433,0.19664139089141627,-1.0
1017,1,0.03312230606710049,503,0.00039352499451577433,0.19664139089141627,-1.0
1018,2,0.03341670920537726,503,0.00039352499451577433,0.19664139089141627,-1.0
1019,3,0.033535161830594955,503,0.00039352499451577433,0.19664139089141627,-1.0
1020,4,0.03329621217977033,503,0.00039352499451577433,0.19664139089141627,-1.0
1021,5,0.033312291338594875,503,0.00039352499451577433,0.19664139089141627,-1.0
1022,6,0.032678884202960286,503,0.00039352499451577433,0.19664139089141627,-1.0
1023,7,0.03258787934075336,503,0.00039352499451577433,0.19664139089141627,-1.0
1024,0,0.029964849576194257,737,0.014832468190668784,0.14132368800473846,-1.0
1025,1,0.02970551000084776,737,0.014832468190668784,0.14132368800473846,-1.0
1026,2,0.030052315017380368,737,0.014832468190668784,0.14132368800473846,-1.0
1027,3,0.02988107016711985,737,0.014832468190668784,0.14132368800473846,-1.0
1028,4,0.029760207275246173,737,0.014832468190668784,0.14132368800473846,-1.0
1029,5,0.030029876304535755,737,0.014832468190668784,0.14132368800473846,-1.0
1030,6,0.029463343599915925,737,0.014832468190668784,0.14132368800473846,-1.0
1031,7,0.029462404214559586,737,0.014832468190668784,0.14132368800473846,-1.0
1032,0,4.636324226660361e-05,531,0.611982891280843,0.8940410225277687,-1.0
1033,1,4.298563437579456e-05,531,0.611982891280843,0.8940410225277687,-1.0
1034,2,2.9575797904664673e-05,531,0.611982891280843,0.8940410225277687,-1.0
1035,3,5.9109658161745494e-05,531,0.611982891280843,0.8940410225277687,-1.0
1036,4,2.8004740837739975e-05,531,0.611982891280843,0.8940410225277687,-1.0
1037,5,5.1871315570924845e-05,531,0.611982891280843,0.8940410225277687,-1.0
1038,6,3.315787637942984e-05,531,0.611982891280843,0.8940410225277687,-1.0
1039,7,5.223727422003285e-05,531,0.611982891280843,0.8940410225277687,-1.0
1040,0,4.636324226660361e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1041,1,4.298563437579456e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1042,2,2.9575797904664673e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1043,3,5.9109658161745494e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1044,4,2.8004740837739975e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1045,5,5.1871315570924845e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1046,6,3.315787637942984e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1047,7,5.223727422003285e-05,258,0.40900394293920894,0.6760894749490984,-1.0
1048,0,0.011573557453284223,457,0.039102303793900235,0.4215177647834601,-1.0
1049,1,0.011506230098192212,457,0.039102303793900235,0.4215177647834601,-1.0
1050,2,0.012168160079243408,457,0.039102303793900235,0.4215177647834601,-1.0
1051,3,0.01175694406448895,457,0.039102303793900235,0.4215177647834601,-1.0
1052,4,0.01257022593244294,457,0.039102303793900235,0.4215177647834601,-1.0
1053,5,0.012205601164192484,457,0.039102303793900235,0.4215177647834601,-1.0
1054,6,0.012275886724869123,457,0.039102303793900235,0.4215177647834601,-1.0
1055,7,0.01125523779115722,457,0.039102303793900235,0.4215177647834601,-1.0
1056,0,0.02212858249360344,349,0.017058580105554427,0.4286909165158866,-1.0
1057,1,0.02192062281307137,349,0.017058580105554427,0.4286909165158866,-1.0
1058,2,0.022403235828532486,349,0.017058580105554427,0.4286909165158866,-1.0
1059,3,0.02232837035618536,349,0.017058580105554427,0.4286909165158866,-1.0
1060,4,0.021453188774157014,349,0.017058580105554427,0.4286909165158866,-1.0
1061,5,0.0222918945207614,349,0.017058580105554427,0.4286909165158866,-1.0
1062,6,0.021617881444479323,349,0.017058580105554427,0.4286909165158866,-1.0
1063,7,0.02194433041415799,349,0.017058580105554427,0.4286909165158866,-1.0
1064,0,0.025998016630894814,335,0.0003028732841757756,0.8306626254762959,-1.0
1065,1,0.02623450231859854,335,0.0003028732841757756,0.8306626254762959,-1.0
1066,2,0.026531503713021817,335,0.0003028732841757756,0.8306626254762959,-1.0
1067,3,0.026377505425762837,335,0.0003028732841757756,0.8306626254762959,-1.0
